,precision,recall,f1-score,support
0,0.43455497382198954,0.4129353233830846,0.423469387755102,201.0
1,0.273972602739726,0.24691358024691357,0.2597402597402597,81.0
2,0.7698412698412699,0.7886178861788617,0.7791164658634538,123.0
3,0.6410256410256411,0.5859375,0.6122448979591838,128.0
4,0.5952380952380952,0.75,0.663716814159292,100.0
accuracy,0.5529225908372828,0.5529225908372828,0.5529225908372828,0.5529225908372828
macro avg,0.5429265165333443,0.556880857961772,0.5476575650954583,633.0
weighted avg,0.5462920984608302,0.5529225908372828,0.5477514401795357,633.0
