,precision,recall,f1-score,support
0,0.38095238095238093,0.16666666666666666,0.2318840579710145,48.0
1,0.4666666666666667,0.875,0.608695652173913,16.0
2,0.9285714285714286,0.896551724137931,0.912280701754386,29.0
3,0.4782608695652174,0.4074074074074074,0.44000000000000006,27.0
4,0.4117647058823529,0.875,0.56,16.0
accuracy,0.5367647058823529,0.5367647058823529,0.5367647058823529,0.5367647058823529
macro avg,0.5332432103276092,0.644125159642401,0.5505720823798627,136.0
weighted avg,0.5307516996568449,0.5367647058823529,0.501218423296092,136.0
