,precision,recall,f1-score,support
0,0.5463414634146342,0.5572139303482587,0.5517241379310345,201.0
1,0.44155844155844154,0.41975308641975306,0.430379746835443,81.0
2,0.8,0.8455284552845529,0.8221343873517788,123.0
3,0.6637168141592921,0.5859375,0.6224066390041494,128.0
4,0.5833333333333334,0.63,0.6057692307692308,100.0
accuracy,0.6129541864139021,0.6129541864139021,0.6129541864139021,0.6129541864139021
macro avg,0.6069900104931403,0.6076865944105129,0.6064828283783272,633.0
weighted avg,0.6118008743417029,0.6129541864139021,0.611571585673826,633.0
