,precision,recall,f1-score,support
0,0.4482758620689655,0.5416666666666666,0.49056603773584906,24.0
1,0.25,0.18181818181818182,0.2105263157894737,11.0
2,0.7647058823529411,0.7647058823529411,0.7647058823529412,17.0
3,0.6842105263157895,0.6842105263157895,0.6842105263157895,19.0
4,0.6153846153846154,0.5333333333333333,0.5714285714285715,15.0
accuracy,0.5697674418604651,0.5697674418604651,0.5697674418604651,0.5697674418604651
macro avg,0.5525153772244623,0.5411469180973825,0.544287466724525,86.0
weighted avg,0.5667370920979582,0.5697674418604651,0.5658232901252693,86.0
