,precision,recall,f1-score,support
0,0.5294117647058824,0.6,0.5625,15.0
1,0.5555555555555556,0.7142857142857143,0.6250000000000001,7.0
2,0.875,0.875,0.875,8.0
3,0.75,0.6,0.6666666666666665,10.0
4,0.625,0.5,0.5555555555555556,10.0
accuracy,0.64,0.64,0.64,0.64
macro avg,0.6669934640522877,0.6578571428571428,0.6569444444444444,50.0
weighted avg,0.6516013071895425,0.64,0.6406944444444445,50.0
