,precision,recall,f1-score,support
0,0.4369230769230769,0.7064676616915423,0.5399239543726236,201.0
1,0.2857142857142857,0.04938271604938271,0.08421052631578947,81.0
2,0.8715596330275229,0.7723577235772358,0.8189655172413793,123.0
3,0.6896551724137931,0.625,0.6557377049180328,128.0
4,0.6231884057971014,0.43,0.5088757396449703,100.0
accuracy,0.5750394944707741,0.5750394944707741,0.5750394944707741,0.5750394944707741
macro avg,0.581408114775156,0.5166416202636321,0.5215426884985591,633.0
weighted avg,0.5825607158222063,0.5750394944707741,0.5543452231835249,633.0
