,precision,recall,f1-score,support
0,0.5263157894736842,0.5555555555555556,0.5405405405405405,18.0
1,0.14285714285714285,0.1111111111111111,0.125,9.0
2,1.0,1.0,1.0,9.0
3,0.8333333333333334,0.9090909090909091,0.8695652173913043,11.0
4,0.5555555555555556,0.5555555555555556,0.5555555555555556,9.0
accuracy,0.625,0.625,0.625,0.625
macro avg,0.6116123642439432,0.6262626262626263,0.6181322626974801,56.0
weighted avg,0.6058225921947725,0.625,0.6146419128756084,56.0
