,precision,recall,f1-score,support
0,0.6993464052287581,0.5194174757281553,0.596100278551532,206.0
1,0.8148148148148148,0.7951807228915663,0.8048780487804877,83.0
2,0.8217054263565892,0.8412698412698413,0.8313725490196078,126.0
3,0.7116564417177914,0.8592592592592593,0.7785234899328859,135.0
4,0.6666666666666666,0.8235294117647058,0.7368421052631577,102.0
accuracy,0.7346625766871165,0.7346625766871165,0.7346625766871165,0.7346625766871165
macro avg,0.742837950956924,0.7677313421827057,0.7495432943095341,652.0
weighted avg,0.7351280559196103,0.7346625766871165,0.7279341142402582,652.0
