,precision,recall,f1-score,support
0,0.5483870967741935,0.5776699029126213,0.5626477541371159,206.0
1,0.8170731707317073,0.8072289156626506,0.812121212121212,83.0
2,0.7906976744186046,0.8095238095238095,0.8,126.0
3,0.7045454545454546,0.6888888888888889,0.6966292134831461,135.0
4,0.6956521739130435,0.6274509803921569,0.6597938144329897,102.0
accuracy,0.6825153374233128,0.6825153374233128,0.6825153374233128,0.6825153374233128
macro avg,0.7112711140766007,0.7021524994760255,0.7062383988348927,652.0
weighted avg,0.6847896935363904,0.6825153374233128,0.6832138203231536,652.0
