,precision,recall,f1-score,support
0,0.6875,0.6470588235294118,0.6666666666666667,34.0
1,1.0,0.8571428571428571,0.923076923076923,7.0
2,1.0,0.7142857142857143,0.8333333333333333,7.0
3,0.25,0.2,0.22222222222222224,10.0
4,0.5333333333333333,1.0,0.6956521739130436,8.0
accuracy,0.6515151515151515,0.6515151515151515,0.6515151515151515,0.6515151515151515
macro avg,0.6941666666666666,0.6836974789915967,0.6681902638424378,66.0
weighted avg,0.6688131313131312,0.6515151515151515,0.6477117890161369,66.0
