,precision,recall,f1-score,support
0,0.5984251968503937,0.36893203883495146,0.45645645645645644,206.0
1,0.7111111111111111,0.7710843373493976,0.7398843930635839,83.0
2,0.8283582089552238,0.8809523809523809,0.8538461538461538,126.0
3,0.7482014388489209,0.7703703703703704,0.7591240875912408,135.0
4,0.5925925925925926,0.9411764705882353,0.7272727272727272,102.0
accuracy,0.691717791411043,0.691717791411043,0.691717791411043,0.691717791411043
macro avg,0.6957377096716485,0.7465031196190672,0.7073167636460325,652.0
weighted avg,0.6873045794337581,0.691717791411043,0.6743690491496296,652.0
