,precision,recall,f1-score,support
0,0.25,0.05,0.08333333333333334,20.0
1,0.7142857142857143,0.7692307692307693,0.7407407407407408,13.0
2,0.8571428571428571,1.0,0.923076923076923,18.0
3,0.8421052631578947,0.7619047619047619,0.8,21.0
4,0.4838709677419355,0.8823529411764706,0.625,17.0
accuracy,0.6741573033707865,0.6741573033707865,0.6741573033707865,0.6741573033707865
macro avg,0.6294809604656803,0.6926976944624004,0.6344301994301995,89.0
weighted avg,0.6249921650810607,0.6741573033707865,0.621760459681808,89.0
