,precision,recall,f1-score,support
0,0.6666666666666666,0.5825242718446602,0.621761658031088,206.0
1,0.8072289156626506,0.8072289156626506,0.8072289156626506,83.0
2,0.8839285714285714,0.7857142857142857,0.8319327731092436,126.0
3,0.6887417218543046,0.7703703703703704,0.7272727272727273,135.0
4,0.6507936507936508,0.803921568627451,0.7192982456140351,102.0
accuracy,0.7239263803680982,0.7239263803680982,0.7239263803680982,0.7239263803680982
macro avg,0.7394719052811689,0.7499518824438836,0.741498863937949,652.0
weighted avg,0.7286340769395965,0.7239263803680982,0.7230930524549365,652.0
