,precision,recall,f1-score,support
0,0.6190476190476191,0.6310679611650486,0.625,206.0
1,0.7471264367816092,0.7831325301204819,0.7647058823529411,83.0
2,0.7769230769230769,0.8015873015873016,0.7890624999999999,126.0
3,0.6384615384615384,0.6148148148148148,0.6264150943396227,135.0
4,0.6842105263157895,0.6372549019607843,0.6598984771573604,102.0
accuracy,0.6809815950920245,0.6809815950920245,0.6809815950920245,0.6809815950920245
macro avg,0.6931538395059266,0.6935715019296862,0.6930163907699849,652.0
weighted avg,0.6800757558980199,0.6809815950920245,0.6802425546644079,652.0
