,precision,recall,f1-score,support
0,0.5769230769230769,0.8333333333333334,0.6818181818181818,18.0
1,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
2,1.0,0.9,0.9473684210526316,10.0
3,0.7692307692307693,0.8333333333333334,0.8,12.0
4,1.0,0.1111111111111111,0.19999999999999998,9.0
accuracy,0.7413793103448276,0.7413793103448276,0.7413793103448276,0.7413793103448276
macro avg,0.847008547008547,0.7133333333333334,0.7036150983519404,58.0
weighted avg,0.8037135278514589,0.7413793103448276,0.7094208876423033,58.0
