,precision,recall,f1-score,support
0,0.6666666666666666,0.717948717948718,0.691358024691358,39.0
1,0.5714285714285714,0.5,0.5333333333333333,16.0
2,0.8571428571428571,0.8571428571428571,0.8571428571428571,35.0
3,0.9032258064516129,0.8484848484848485,0.875,33.0
4,0.76,0.7916666666666666,0.7755102040816326,24.0
accuracy,0.7687074829931972,0.7687074829931972,0.7687074829931972,0.7687074829931972
macro avg,0.7516927803379417,0.7430486180486181,0.7464688838498362,147.0
weighted avg,0.7699952976582338,0.7687074829931972,0.7685955183282686,147.0
