,precision,recall,f1-score,support
0,0.6010928961748634,0.5339805825242718,0.5655526992287917,206.0
1,0.7790697674418605,0.8072289156626506,0.7928994082840237,83.0
2,0.7984496124031008,0.8174603174603174,0.807843137254902,126.0
3,0.6453900709219859,0.674074074074074,0.6594202898550724,135.0
4,0.6460176991150443,0.7156862745098039,0.6790697674418604,102.0
accuracy,0.6809815950920245,0.6809815950920245,0.6809815950920245,0.6809815950920245
macro avg,0.694004009211371,0.7096860328462237,0.7009570604129299,652.0
weighted avg,0.678089023553205,0.6809815950920245,0.6785116528103178,652.0
