,precision,recall,f1-score,support
0,0.6571428571428571,0.46938775510204084,0.5476190476190477,49.0
1,0.65,0.8125,0.7222222222222223,16.0
2,0.9166666666666666,0.7586206896551724,0.830188679245283,29.0
3,0.6363636363636364,0.75,0.6885245901639345,28.0
4,0.4642857142857143,0.7222222222222222,0.5652173913043479,18.0
accuracy,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571
macro avg,0.6648917748917749,0.7025461333958871,0.670754386110967,140.0
weighted avg,0.6811332714904144,0.6571428571428571,0.6565497296790751,140.0
