,precision,recall,f1-score,support
0,0.6666666666666666,0.5,0.5714285714285715,16.0
1,0.5,0.7142857142857143,0.588235294117647,7.0
2,1.0,0.75,0.8571428571428571,8.0
3,0.7142857142857143,0.9090909090909091,0.8,11.0
4,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
accuracy,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313
macro avg,0.753968253968254,0.7524531024531025,0.7411391223155929,51.0
weighted avg,0.7455648926237161,0.7254901960784313,0.7238754325259517,51.0
