,precision,recall,f1-score,support
0,0.4583333333333333,0.7403846153846154,0.5661764705882354,208.0
1,0.6666666666666666,0.09876543209876543,0.17204301075268816,81.0
2,0.7924528301886793,0.6666666666666666,0.7241379310344827,126.0
3,0.6194029850746269,0.6240601503759399,0.6217228464419476,133.0
4,0.578125,0.3557692307692308,0.44047619047619047,104.0
accuracy,0.5613496932515337,0.5613496932515337,0.5613496932515337,0.5613496932515337
macro avg,0.6229961630526613,0.4971292190590436,0.5049112898587088,652.0
weighted avg,0.6007484462454482,0.5613496932515337,0.5390187598925895,652.0
