,precision,recall,f1-score,support
0,0.3333333333333333,0.29411764705882354,0.3125,17.0
1,0.625,0.8333333333333334,0.7142857142857143,6.0
2,0.5,0.6,0.5454545454545454,10.0
3,0.7142857142857143,0.8333333333333334,0.7692307692307692,12.0
4,0.8571428571428571,0.5454545454545454,0.6666666666666665,11.0
accuracy,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
macro avg,0.6059523809523809,0.6212477718360072,0.6016275391275391,56.0
weighted avg,0.5788690476190476,0.5714285714285714,0.5645868268636125,56.0
