,precision,recall,f1-score,support
0,0.5240641711229946,0.47115384615384615,0.49620253164556966,208.0
1,0.4895833333333333,0.5802469135802469,0.5310734463276836,81.0
2,0.6850393700787402,0.6904761904761905,0.6877470355731226,126.0
3,0.6384615384615384,0.6240601503759399,0.6311787072243347,133.0
4,0.5892857142857143,0.6346153846153846,0.611111111111111,104.0
accuracy,0.5843558282208589,0.5843558282208589,0.5843558282208589,0.5843558282208589
macro avg,0.5852868254564643,0.6001104970403216,0.5914625663763643,652.0
weighted avg,0.5846283084733175,0.5843558282208589,0.5834133831801017,652.0
