,precision,recall,f1-score,support
0,0.6,0.5454545454545454,0.5714285714285713,11.0
1,0.875,0.875,0.875,8.0
2,0.9,0.9,0.9,10.0
3,0.875,0.7777777777777778,0.823529411764706,9.0
4,0.7,0.875,0.7777777777777777,8.0
accuracy,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174
macro avg,0.79,0.7946464646464646,0.789547152194211,46.0
weighted avg,0.7842391304347827,0.782608695652174,0.7808630698656274,46.0
