,precision,recall,f1-score,support
0,0.5792682926829268,0.4567307692307692,0.5107526881720429,208.0
1,0.5,0.6790123456790124,0.5759162303664922,81.0
2,0.8130081300813008,0.7936507936507936,0.8032128514056225,126.0
3,0.7480314960629921,0.7142857142857143,0.7307692307692306,133.0
4,0.671875,0.8269230769230769,0.7413793103448276,104.0
accuracy,0.661042944785276,0.661042944785276,0.661042944785276,0.661042944785276
macro avg,0.6624365837654439,0.6941205399538732,0.6724060622116431,652.0
weighted avg,0.6637883715409059,0.661042944785276,0.6570342776759953,652.0
