,precision,recall,f1-score,support
0,0.5849056603773585,0.6326530612244898,0.6078431372549019,49.0
1,0.5,0.5333333333333333,0.5161290322580646,15.0
2,0.8076923076923077,0.7,0.75,30.0
3,0.72,0.6666666666666666,0.6923076923076923,27.0
4,0.6842105263157895,0.7222222222222222,0.7027027027027027,18.0
accuracy,0.6546762589928058,0.6546762589928058,0.6546762589928058,0.6546762589928058
macro avg,0.6593616988770912,0.6509750566893424,0.6537965129046723,139.0
weighted avg,0.6629275975751366,0.6546762589928058,0.6573180255418525,139.0
