,precision,recall,f1-score,support
0,0.5586854460093896,0.5776699029126213,0.568019093078759,206.0
1,0.6222222222222222,0.6746987951807228,0.6473988439306358,83.0
2,0.674074074074074,0.7222222222222222,0.6973180076628352,126.0
3,0.6692913385826772,0.6296296296296297,0.648854961832061,135.0
4,0.6551724137931034,0.5588235294117647,0.6031746031746031,102.0
accuracy,0.6257668711656442,0.6257668711656442,0.6257668711656442,0.6257668711656442
macro avg,0.6358890989362933,0.6326088158713923,0.6329531019357789,652.0
weighted avg,0.6270688597718865,0.6257668711656442,0.6253486741673653,652.0
