,precision,recall,f1-score,support
0,0.7025641025641025,0.6650485436893204,0.683291770573566,206.0
1,0.8552631578947368,0.7831325301204819,0.8176100628930818,83.0
2,0.84251968503937,0.8492063492063492,0.8458498023715415,126.0
3,0.7534246575342466,0.8148148148148148,0.7829181494661921,135.0
4,0.8055555555555556,0.8529411764705882,0.8285714285714286,102.0
accuracy,0.7760736196319018,0.7760736196319018,0.7760736196319018,0.7760736196319018
macro avg,0.7918654317176023,0.7930286828603109,0.791648242775162,652.0
weighted avg,0.7756925199113787,0.7760736196319018,0.7751611210879085,652.0
