,precision,recall,f1-score,support
0,0.6528497409326425,0.6116504854368932,0.6315789473684211,206.0
1,0.7951807228915663,0.7951807228915663,0.7951807228915663,83.0
2,0.8188976377952756,0.8253968253968254,0.8221343873517786,126.0
3,0.75177304964539,0.7851851851851852,0.7681159420289855,135.0
4,0.7592592592592593,0.803921568627451,0.780952380952381,102.0
accuracy,0.7423312883435583,0.7423312883435583,0.7423312883435583,0.7423312883435583
macro avg,0.7555920821048268,0.7642669575075842,0.7595924761186265,652.0
weighted avg,0.7401870477621184,0.7423312883435583,0.740869618090912,652.0
