,precision,recall,f1-score,support
0,0.6682926829268293,0.6462264150943396,0.657074340527578,424.0
1,0.8113207547169812,0.7914110429447853,0.8012422360248448,163.0
2,0.7957446808510639,0.748,0.7711340206185568,250.0
3,0.7385159010600707,0.7886792452830189,0.7627737226277373,265.0
4,0.7351598173515982,0.7892156862745098,0.7612293144208038,204.0
accuracy,0.7350689127105666,0.7350689127105666,0.7350689127105666,0.7350689127105666
macro avg,0.7498067673813087,0.7527064779193307,0.750690726843904,1306.0
weighted avg,0.735234967314896,0.7350689127105666,0.7346181674185117,1306.0
