,precision,recall,f1-score,support
0,0.7032967032967034,0.6037735849056604,0.6497461928934011,424.0
1,0.863013698630137,0.7730061349693251,0.8155339805825242,163.0
2,0.8076923076923077,0.84,0.8235294117647058,250.0
3,0.6891025641025641,0.8113207547169812,0.7452339688041594,265.0
4,0.7008928571428571,0.7696078431372549,0.7336448598130841,204.0
accuracy,0.7381316998468607,0.7381316998468607,0.7381316998468607,0.7381316998468607
macro avg,0.7527996261729138,0.7595416635458443,0.753537682771575,1306.0
weighted avg,0.7399589849478666,0.7381316998468607,0.7361847861392813,1306.0
