,precision,recall,f1-score,support
0,0.8806179775280899,0.8959276018099548,0.888206823279424,4199.0
1,0.007352941176470588,0.006369426751592357,0.006825938566552901,157.0
2,0.7053571428571429,0.6422764227642277,0.6723404255319149,246.0
3,0.3815261044176707,0.37254901960784315,0.376984126984127,255.0
4,0.09550561797752809,0.08415841584158416,0.08947368421052632,202.0
accuracy,0.7971931211701917,0.7971931211701917,0.7971931211701917,0.7971931211701917
macro avg,0.4140719567913805,0.40025617735504043,0.406766199714509,5059.0
weighted avg,0.7884895133437397,0.7971931211701917,0.7926966800904487,5059.0
