,precision,recall,f1-score,support
0,0.8996590355577204,0.8797332698261491,0.8895845875978327,4199.0
1,0.14840989399293286,0.267515923566879,0.1909090909090909,157.0
2,0.7488584474885844,0.6666666666666666,0.7053763440860215,246.0
3,0.41365461847389556,0.403921568627451,0.4087301587301588,255.0
4,0.43564356435643564,0.43564356435643564,0.43564356435643564,202.0
accuracy,0.8086578375172959,0.8086578375172959,0.8086578375172959,0.8086578375172959
macro avg,0.5292451119739138,0.5306961986087162,0.5260487491359078,5059.0
weighted avg,0.8259872997542584,0.8086578375172959,0.816581771440478,5059.0
