,precision,recall,f1-score,support
0,0.2647058823529412,0.011739130434782608,0.022481265611990008,2300.0
1,0.09773123909249563,0.34355828220858897,0.15217391304347824,163.0
2,0.5954198473282443,0.308300395256917,0.40625,253.0
3,0.4069767441860465,0.2631578947368421,0.319634703196347,266.0
4,0.06735985533453888,0.7163461538461539,0.12314049586776858,208.0
accuracy,0.11912225705329153,0.11912225705329153,0.11912225705329153,0.11912225705329153
macro avg,0.2864387136588533,0.3286203712966569,0.20473607554391676,3190.0
weighted avg,0.2813986227651912,0.11912225705329153,0.09088669684150098,3190.0
