,precision,recall,f1-score,support
0,0.8295644891122278,0.861304347826087,0.8451365187713311,2300.0
1,0.3162393162393162,0.22699386503067484,0.2642857142857143,163.0
2,0.6987951807228916,0.6877470355731226,0.6932270916334662,253.0
3,0.4090909090909091,0.4398496240601504,0.42391304347826086,266.0
4,0.4266666666666667,0.3076923076923077,0.3575418994413408,208.0
accuracy,0.7438871473354232,0.7438871473354232,0.7438871473354232,0.7438871473354232
macro avg,0.5360713123664023,0.5047174360364683,0.5168208535220227,3190.0
weighted avg,0.731631775145101,0.7438871473354232,0.7364917252147074,3190.0
