,precision,recall,f1-score,support
0,0.7891936144085141,0.8382608695652174,0.8129875606156441,2300.0
1,0.039473684210526314,0.03680981595092025,0.0380952380952381,163.0
2,0.5415282392026578,0.6442687747035574,0.5884476534296028,253.0
3,0.44387755102040816,0.32706766917293234,0.37662337662337664,266.0
4,0.24489795918367346,0.11538461538461539,0.15686274509803924,208.0
accuracy,0.6921630094043887,0.6921630094043887,0.6921630094043887,0.6921630094043887
macro avg,0.4117942096051559,0.3923583489554486,0.3946033147723802,3190.0
weighted avg,0.6669581104281515,0.6921630094043887,0.6764161249860203,3190.0
