,precision,recall,f1-score,support
0,0.8354997758852533,0.8104347826086956,0.822776429044361,2300.0
1,0.148,0.22699386503067484,0.1791767554479419,163.0
2,0.5022421524663677,0.4426877470355731,0.47058823529411764,253.0
3,0.375,0.3383458646616541,0.35573122529644263,266.0
4,0.2926829268292683,0.34615384615384615,0.31718061674008813,208.0
accuracy,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6818181818181818
macro avg,0.4306849710361778,0.4329232210980888,0.4290906523645902,3190.0
weighted avg,0.700146958586383,0.6818181818181818,0.6900465503699837,3190.0
