,precision,recall,f1-score,support
0,0.5603448275862069,0.6132075471698113,0.5855855855855856,424.0
1,0.7485380116959064,0.7852760736196319,0.7664670658682635,163.0
2,0.7754237288135594,0.732,0.7530864197530863,250.0
3,0.7375,0.6679245283018868,0.7009900990099011,265.0
4,0.6512820512820513,0.6225490196078431,0.6365914786967419,204.0
accuracy,0.6699846860643185,0.6699846860643185,0.6699846860643185,0.6699846860643185
macro avg,0.6946177238755447,0.6841914337398346,0.6885441297827157,1306.0
weighted avg,0.6751553395619545,0.6699846860643185,0.6716087770710919,1306.0
