,precision,recall,f1-score,support
0,0.6590330788804071,0.6108490566037735,0.6340269277845777,424.0
1,0.8311688311688312,0.7852760736196319,0.807570977917981,163.0
2,0.8297872340425532,0.78,0.8041237113402062,250.0
3,0.68,0.769811320754717,0.7221238938053098,265.0
4,0.6473214285714286,0.7107843137254902,0.6775700934579441,204.0
accuracy,0.7128637059724349,0.7128637059724349,0.7128637059724349,0.7128637059724349
macro avg,0.729462114532644,0.7313441529407225,0.7290831208612036,1306.0
weighted avg,0.7156285795291132,0.7128637059724349,0.7129246137367314,1306.0
