,precision,recall,f1-score,support
0,0.14,0.01650943396226415,0.02953586497890295,424.0
1,0.5,0.8895705521472392,0.640176600441501,163.0
2,0.7526315789473684,0.572,0.65,250.0
3,0.6027397260273972,0.6641509433962264,0.6319569120287252,265.0
4,0.38016528925619836,0.9019607843137255,0.5348837209302326,204.0
accuracy,0.501531393568147,0.501531393568147,0.501531393568147,0.501531393568147
macro avg,0.4751073188461928,0.608838342763891,0.49731061967587237,1306.0
weighted avg,0.43361228265112317,0.501531393568147,0.42569437471699784,1306.0
