,precision,recall,f1-score,support
0,0.5334872979214781,0.5448113207547169,0.5390898483080514,424.0
1,0.7655172413793103,0.6809815950920245,0.7207792207792206,163.0
2,0.7094339622641509,0.752,0.7300970873786407,250.0
3,0.6220472440944882,0.5962264150943396,0.6088631984585742,265.0
4,0.5645933014354066,0.5784313725490197,0.5714285714285715,204.0
accuracy,0.6171516079632465,0.6171516079632465,0.6171516079632465,0.6171516079632465
macro avg,0.6390158094189669,0.6304901406980201,0.6340515852706117,1306.0
weighted avg,0.6189555653961978,0.6171516079632465,0.6175387110851743,1306.0
