,precision,recall,f1-score,support
0,0.6666666666666666,0.6415094339622641,0.6538461538461539,424.0
1,0.8657718120805369,0.7914110429447853,0.8269230769230769,163.0
2,0.8477366255144033,0.824,0.8356997971602435,250.0
3,0.7287581699346405,0.8415094339622642,0.7810858143607705,265.0
4,0.745,0.7303921568627451,0.7376237623762375,204.0
accuracy,0.7496171516079633,0.7496171516079633,0.7496171516079633,0.7496171516079633
macro avg,0.7707866548392495,0.7657644135464118,0.7670357209332964,1306.0
weighted avg,0.7510126672642227,0.7496171516079633,0.7491632223504198,1306.0
