,precision,recall,f1-score,support
0,0.8454763811048839,0.8481927710843373,0.8468323977546112,1245.0
1,0.8089171974522293,0.7791411042944786,0.7937500000000002,163.0
2,0.8347826086956521,0.768,0.8,250.0
3,0.6678321678321678,0.720754716981132,0.6932849364791288,265.0
4,0.5951219512195122,0.5980392156862745,0.5965770171149144,204.0
accuracy,0.7936060178655383,0.7936060178655383,0.7936060178655383,0.7936060178655383
macro avg,0.7504260612608891,0.7428255616092445,0.7460888702697309,2127.0
weighted avg,0.795273931527274,0.7936060178655383,0.7941277878998131,2127.0
