,precision,recall,f1-score,support
0,0.8603531300160514,0.8610441767068273,0.8606985146527499,1245.0
1,0.8300653594771242,0.7791411042944786,0.8037974683544304,163.0
2,0.8313725490196079,0.848,0.8396039603960396,250.0
3,0.6836734693877551,0.7584905660377359,0.7191413237924866,265.0
4,0.659217877094972,0.5784313725490197,0.6161879895561359,204.0
accuracy,0.8133521391631405,0.8133521391631405,0.8133521391631405,0.8133521391631405
macro avg,0.7729364769991022,0.7650214439176123,0.7678858513503685,2127.0
weighted avg,0.8133226864291427,0.8133521391631405,0.8127712406478215,2127.0
