,precision,recall,f1-score,support
0,0.8646917534027222,0.8674698795180723,0.8660785886126704,1245.0
1,0.8543046357615894,0.7914110429447853,0.821656050955414,163.0
2,0.8559670781893004,0.832,0.8438133874239351,250.0
3,0.6920415224913494,0.7547169811320755,0.7220216606498194,265.0
4,0.7538461538461538,0.7205882352941176,0.7368421052631577,204.0
accuracy,0.8293370944992948,0.8293370944992948,0.8293370944992948,0.8293370944992948
macro avg,0.8041702287382231,0.7932372277778101,0.7980823585809993,2127.0
weighted avg,0.8307288561390109,0.8293370944992948,0.8297144595817476,2127.0
