,precision,recall,f1-score,support
0,0.870863599677159,0.8666666666666667,0.8687600644122383,1245.0
1,0.793939393939394,0.803680981595092,0.7987804878048781,163.0
2,0.8398268398268398,0.776,0.8066528066528066,250.0
3,0.7014388489208633,0.7358490566037735,0.718232044198895,265.0
4,0.7149532710280374,0.75,0.7320574162679427,204.0
accuracy,0.8236953455571228,0.8236953455571228,0.8236953455571228,0.8236953455571228
macro avg,0.7842043906784587,0.7864393409731065,0.7848965638673521,2127.0
weighted avg,0.8252589445325071,0.8236953455571228,0.8242322078044199,2127.0
