,precision,recall,f1-score,support
0,0.7153465346534653,0.6816037735849056,0.6980676328502415,424.0
1,0.9115646258503401,0.8220858895705522,0.864516129032258,163.0
2,0.8452830188679246,0.896,0.8699029126213592,250.0
3,0.7804878048780488,0.8452830188679246,0.8115942028985508,265.0
4,0.7931034482758621,0.7892156862745098,0.7911547911547913,204.0
accuracy,0.7901990811638591,0.7901990811638591,0.7901990811638591,0.7901990811638591
macro avg,0.8091570865051281,0.8068376736595784,0.8070471337114402,1306.0
weighted avg,0.7900728109989393,0.7901990811638591,0.7893113129248037,1306.0
