,precision,recall,f1-score,support
0,0.7535014005602241,0.6344339622641509,0.6888604353393085,424.0
1,0.8859060402684564,0.8098159509202454,0.8461538461538461,163.0
2,0.846441947565543,0.904,0.874274661508704,250.0
3,0.7484076433121019,0.8867924528301887,0.8117443868739205,265.0
4,0.7808219178082192,0.8382352941176471,0.8085106382978724,204.0
accuracy,0.7909647779479326,0.7909647779479326,0.7909647779479326,0.7909647779479326
macro avg,0.8030157899029089,0.8146555320264464,0.8059087936347303,1306.0
weighted avg,0.7910516554389455,0.7909647779479326,0.7876087286512057,1306.0
