,precision,recall,f1-score,support
0,0.17307692307692307,0.08955223880597014,0.1180327868852459,201.0
1,0.13368983957219252,0.30864197530864196,0.18656716417910446,81.0
2,0.45454545454545453,0.2032520325203252,0.2808988764044944,123.0
3,0.3125,0.0390625,0.06944444444444445,128.0
4,0.3173431734317343,0.86,0.4636118598382749,100.0
accuracy,0.25118483412322273,0.25118483412322273,0.25118483412322273,0.25118483412322273
macro avg,0.2782310781252609,0.30010174932698747,0.2237110263503128,633.0
weighted avg,0.27371366002539255,0.25118483412322273,0.20321827351170785,633.0
