,precision,recall,f1-score,support
0,0.5570776255707762,0.6069651741293532,0.5809523809523809,201.0
1,0.6730769230769231,0.43209876543209874,0.5263157894736843,81.0
2,0.7461538461538462,0.7886178861788617,0.766798418972332,123.0
3,0.5857142857142857,0.640625,0.6119402985074627,128.0
4,0.7282608695652174,0.67,0.6979166666666667,100.0
accuracy,0.636650868878357,0.636650868878357,0.636650868878357,0.636650868878357
macro avg,0.6580567100162098,0.6276613651480627,0.6367847109145053,633.0
weighted avg,0.6414949006537602,0.636650868878357,0.6348171215292507,633.0
