,precision,recall,f1-score,support
0,0.5794392523364486,0.6169154228855721,0.5975903614457831,201.0
1,0.6612903225806451,0.5061728395061729,0.5734265734265734,81.0
2,0.7461538461538462,0.7886178861788617,0.766798418972332,123.0
3,0.6330935251798561,0.6875,0.6591760299625468,128.0
4,0.7613636363636364,0.67,0.7127659574468085,100.0
accuracy,0.6587677725118484,0.6587677725118484,0.6587677725118484,0.6587677725118484
macro avg,0.6762681165228864,0.6538412297141213,0.6619514682508087,633.0
weighted avg,0.6618974151421275,0.6587677725118484,0.6580261425144368,633.0
