,precision,recall,f1-score,support
0,0.4885844748858447,0.5323383084577115,0.5095238095238096,201.0
1,0.3333333333333333,0.345679012345679,0.3393939393939394,81.0
2,0.616822429906542,0.5365853658536586,0.573913043478261,123.0
3,0.49193548387096775,0.4765625,0.48412698412698413,128.0
4,0.696969696969697,0.69,0.6934673366834171,100.0
accuracy,0.5229067930489731,0.5229067930489731,0.5229067930489731,0.5229067930489731
macro avg,0.525529083793277,0.5162330373314098,0.5200850226412823,633.0
weighted avg,0.5272343601311422,0.5229067930489731,0.5241887627008162,633.0
