,precision,recall,f1-score,support
0,0.40160642570281124,0.4975124378109453,0.4444444444444444,201.0
1,0.24489795918367346,0.14814814814814814,0.1846153846153846,81.0
2,0.6212121212121212,0.6666666666666666,0.6431372549019608,123.0
3,0.46153846153846156,0.375,0.41379310344827586,128.0
4,0.2828282828282828,0.28,0.2814070351758794,100.0
accuracy,0.4265402843601896,0.4265402843601896,0.4265402843601896,0.4265402843601896
macro avg,0.40241665009307004,0.393465450525152,0.39347944451718897,633.0
weighted avg,0.4175805190031357,0.4265402843601896,0.41785036745511517,633.0
