,precision,recall,f1-score,support
0,0.1935483870967742,0.014150943396226415,0.026373626373626377,424.0
1,0.5473684210526316,0.9570552147239264,0.6964285714285715,163.0
2,0.7668161434977578,0.684,0.7230443974630022,250.0
3,0.6885813148788927,0.7509433962264151,0.7184115523465704,265.0
4,0.4225941422594142,0.9901960784313726,0.592375366568915,204.0
accuracy,0.5620214395099541,0.5620214395099541,0.5620214395099541,0.5620214395099541
macro avg,0.5237816817570942,0.6792691265555881,0.551326702836137,1306.0
weighted avg,0.4836698760328314,0.5620214395099541,0.4721937291293454,1306.0
