,precision,recall,f1-score,support
0,0.6424870466321243,0.5849056603773585,0.6123456790123456,424.0
1,0.7514450867052023,0.7975460122699386,0.7738095238095237,163.0
2,0.8097165991902834,0.8,0.8048289738430584,250.0
3,0.7727272727272727,0.8339622641509434,0.8021778584392014,265.0
4,0.7757009345794392,0.8137254901960784,0.7942583732057417,204.0
accuracy,0.7388973966309341,0.7388973966309341,0.7388973966309341,0.7388973966309341
macro avg,0.7504153879668645,0.7660278853988638,0.7574840816619741,1306.0
weighted avg,0.7353330203901014,0.7388973966309341,0.7362776449948784,1306.0
