,precision,recall,f1-score,support
0,0.5721518987341773,0.5330188679245284,0.5518925518925519,424.0
1,0.75,0.6993865030674846,0.7238095238095238,163.0
2,0.7220338983050848,0.852,0.781651376146789,250.0
3,0.7185185185185186,0.7320754716981132,0.7252336448598131,265.0
4,0.7422680412371134,0.7058823529411765,0.7236180904522612,204.0
accuracy,0.6822358346094947,0.6822358346094947,0.6822358346094947,0.6822358346094947
macro avg,0.7009944713589787,0.7044726391262606,0.7012410374321878,1306.0
weighted avg,0.6793116136748398,0.6822358346094947,0.6793271399389,1306.0
