,precision,recall,f1-score,support
0,0.5464601769911505,0.5825471698113207,0.5639269406392693,424.0
1,0.7245508982035929,0.7423312883435583,0.7333333333333334,163.0
2,0.8353909465020576,0.812,0.8235294117647058,250.0
3,0.7462121212121212,0.7433962264150943,0.7448015122873346,265.0
4,0.7444444444444445,0.6568627450980392,0.6979166666666667,204.0
accuracy,0.6906584992343032,0.6906584992343032,0.6906584992343032,0.6906584992343032
macro avg,0.7194117174706733,0.7074274859336025,0.712701572938262,1306.0
weighted avg,0.6954529302180908,0.6906584992343032,0.692395183661335,1306.0
