,precision,recall,f1-score,support
0,0.4634146341463415,0.4567307692307692,0.4600484261501211,208.0
1,0.20224719101123595,0.2222222222222222,0.21176470588235294,81.0
2,0.6222222222222222,0.6666666666666666,0.6436781609195403,126.0
3,0.5153846153846153,0.5037593984962406,0.5095057034220533,133.0
4,0.43010752688172044,0.38461538461538464,0.40609137055837563,104.0
accuracy,0.4662576687116564,0.4662576687116564,0.4662576687116564,0.4662576687116564
macro avg,0.4466752379292271,0.44679888824625663,0.44621767338648866,652.0
weighted avg,0.4669472438898803,0.4662576687116564,0.4661721214490215,652.0
