,precision,recall,f1-score,support
0,0.16806722689075632,0.09615384615384616,0.12232415902140674,208.0
1,0.15743440233236153,0.6666666666666666,0.25471698113207547,81.0
2,0.5970149253731343,0.31746031746031744,0.41450777202072536,126.0
3,0.6976744186046512,0.22556390977443608,0.3409090909090909,133.0
4,0.1,0.07692307692307693,0.08695652173913043,104.0
accuracy,0.2331288343558282,0.2331288343558282,0.2331288343558282,0.2331288343558282
macro avg,0.3440381946401807,0.27655356339566867,0.24388290496448578,652.0
weighted avg,0.3468170982417671,0.2331288343558282,0.2341838453597251,652.0
