,precision,recall,f1-score,support
0,0.3799019607843137,0.7451923076923077,0.5032467532467533,208.0
1,0.0,0.0,0.0,81.0
2,0.5985401459854015,0.6507936507936508,0.623574144486692,126.0
3,0.46078431372549017,0.3533834586466165,0.39999999999999997,133.0
4,0.0,0.0,0.0,104.0
accuracy,0.43558282208588955,0.43558282208588955,0.43558282208588955,0.43558282208588955
macro avg,0.2878452840990411,0.34987388342651504,0.30536417954668904,652.0
weighted avg,0.33085886497360123,0.43558282208588955,0.36264672834455197,652.0
