,precision,recall,f1-score,support
0,0.49019607843137253,0.6009615384615384,0.5399568034557235,208.0
1,0.5849056603773585,0.38271604938271603,0.46268656716417905,81.0
2,0.808,0.8015873015873016,0.804780876494024,126.0
3,0.5405405405405406,0.6015037593984962,0.5693950177935944,133.0
4,0.5774647887323944,0.3942307692307692,0.4685714285714286,104.0
accuracy,0.5797546012269938,0.5797546012269938,0.5797546012269938,0.5797546012269938
macro avg,0.6002214136163333,0.5561998836121643,0.5690781386957898,652.0
weighted avg,0.587568056325694,0.5797546012269938,0.5761533488271666,652.0
