,precision,recall,f1-score,support
0,0.4620938628158845,0.6153846153846154,0.5278350515463918,208.0
1,0.425531914893617,0.24691358024691357,0.3125,81.0
2,0.788135593220339,0.7380952380952381,0.7622950819672131,126.0
3,0.5491803278688525,0.5037593984962406,0.5254901960784314,133.0
4,0.5795454545454546,0.49038461538461536,0.53125,104.0
accuracy,0.5506134969325154,0.5506134969325154,0.5506134969325154,0.5506134969325154
macro avg,0.5608974306688295,0.5189074895215247,0.5318740659184072,652.0
weighted avg,0.557058902142844,0.5506134969325154,0.5464594587851989,652.0
