,precision,recall,f1-score,support
0,0.4479638009049774,0.47596153846153844,0.4615384615384615,208.0
1,0.4157303370786517,0.4567901234567901,0.43529411764705883,81.0
2,0.6578947368421053,0.5952380952380952,0.625,126.0
3,0.41496598639455784,0.45864661654135336,0.43571428571428567,133.0
4,0.43209876543209874,0.33653846153846156,0.3783783783783784,104.0
accuracy,0.4708588957055215,0.4708588957055215,0.4708588957055215,0.4708588957055215
macro avg,0.4737307253304782,0.4646349670472477,0.46718504865563687,652.0
weighted avg,0.475267043756328,0.4708588957055215,0.4713346240502502,652.0
