,precision,recall,f1-score,support
0,0.6216216216216216,0.7815533980582524,0.6924731182795699,206.0
1,0.8831168831168831,0.8192771084337349,0.85,83.0
2,0.8852459016393442,0.8571428571428571,0.8709677419354839,126.0
3,0.7608695652173914,0.7777777777777778,0.7692307692307693,135.0
4,0.7678571428571429,0.4215686274509804,0.5443037974683544,102.0
accuracy,0.7438650306748467,0.7438650306748467,0.7438650306748467,0.7438650306748467
macro avg,0.7837422228904767,0.7314639537727204,0.7453950853828355,652.0
weighted avg,0.7575652742869464,0.7438650306748467,0.7397339555788166,652.0
