,precision,recall,f1-score,support
0,0.612565445026178,0.5679611650485437,0.5894206549118387,206.0
1,0.7560975609756098,0.7469879518072289,0.7515151515151515,83.0
2,0.762962962962963,0.8174603174603174,0.789272030651341,126.0
3,0.656934306569343,0.6666666666666666,0.6617647058823529,135.0
4,0.7009345794392523,0.7352941176470589,0.7177033492822967,102.0
accuracy,0.6855828220858896,0.6855828220858896,0.6855828220858896,0.6855828220858896
macro avg,0.6978989709946692,0.7068740437259631,0.7019351784485961,652.0
weighted avg,0.6829131457965747,0.6855828220858896,0.6837249467340142,652.0
